ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3522640,72184,30,6015,631,0.0,4.11,6421,0,30005,30005,0,2934,1541156,4.33,4.39,5.0
3522644,74605,30,6243,588,0.0,4.12,6792,0,30002,30002,0,2903,1591292,4.33,4.43,5.0
3522646,40541,33,6148,845,0.0,4.04,6347,0,30005,30005,0,2966,1630172,4.34,4.23,5.0
3522656,36754,30,6139,784,0.0,4.06,6336,0,30003,30003,0,2966,1579772,4.34,4.28,5.0
3522660,85001,34,5982,622,0.0,4.11,6596,0,30005,30005,0,2903,1569692,4.33,4.4,5.0
3522672,87332,37,6055,652,0.0,4.1,6669,0,30006,30006,0,2934,1598492,4.33,4.38,5.0
3522675,72806,33,5875,624,0.0,4.11,6420,0,30006,30006,0,2934,1629219,4.33,4.4,5.0
3522676,54244,40,6894,725,0.0,4.07,7232,0,30006,30006,0,2903,1568252,4.33,4.32,5.0
3522681,62473,37,6059,676,0.0,4.09,6640,0,30007,30007,0,2903,1542332,4.33,4.36,5.0
3522691,51840,33,6163,720,0.0,4.08,6403,0,30005,30005,0,2966,1597052,4.34,4.33,5.0
3522693,68373,34,5944,677,0.0,4.09,6359,0,30013,30013,0,2903,1651772,4.33,4.36,5.0
3522869,71910,24,5906,571,0.0,4.12,6134,0,30002,30002,0,2934,1639980,4.33,4.44,5.0
3522872,42706,75,6264,1339,0.0,3.89,6340,0,30006,30006,0,2903,1530292,4.33,3.88,5.0
3522878,38111,74,5307,1238,0.0,3.92,5665,0,30046,30046,0,2966,1596544,4.34,3.95,5.0
3522891,52673,79,5775,1306,0.0,3.9,5996,0,30008,30008,0,2966,1585440,4.34,3.9,5.0
3522899,48000,67,5810,1155,0.0,3.95,5980,0,30005,30005,0,2934,1572034,4.33,4.01,5.0
3522911,20725,74,6020,1553,0.0,3.82,6034,0,30009,30009,0,2903,1530292,4.33,3.74,5.0
3522922,54250,69,5640,1163,0.0,3.95,5851,0,30005,30005,0,2966,1567832,4.34,4.0,5.0
3522928,39036,25,5859,919,0.0,4.02,6001,0,30003,30003,0,2966,1572292,4.34,4.18,5.0
3522935,20901,51,5525,1279,0.0,3.91,5572,0,30016,30016,0,2903,1531492,4.33,3.92,5.0
3522950,30953,22,6074,901,0.0,4.03,6088,0,30004,30004,0,2966,1580732,4.34,4.19,5.0
3522955,93229,28,5671,557,0.0,4.13,6116,0,30002,30002,0,2903,1698292,4.33,4.45,5.0
3522966,56719,73,5872,1162,0.0,3.94,6125,0,30004,30004,0,2903,1545692,4.33,4.0,5.0
3523013,57690,24,6098,686,0.0,4.09,6108,0,30006,30006,0,2903,1594692,4.33,4.35,5.0
3523015,43200,92,5867,1373,0.0,3.88,5911,0,30006,30006,0,2903,1569192,4.33,3.86,5.0
3523023,38281,83,5475,1366,0.0,3.88,5717,0,30005,30005,0,2903,1552692,4.33,3.86,5.0
3523035,37368,44,6207,1096,0.0,3.96,6224,0,30004,30004,0,2934,1555993,4.33,4.05,5.0
3523048,21546,57,5924,1763,0.0,3.76,5974,0,30004,30004,0,2934,1555492,4.33,3.61,5.0
3523078,32859,71,5824,1535,0.0,3.84,5939,0,30012,30012,0,2966,1585232,4.34,3.75,5.0
3523082,31751,76,6021,1473,0.0,3.85,6044,0,30003,30003,0,2903,1542892,4.33,3.79,5.0
3523095,81066,25,6067,575,0.0,4.12,6321,0,30005,30005,0,2903,1549932,4.33,4.44,5.0
3523097,24248,66,5674,1346,0.0,3.89,5817,0,30009,30009,0,2966,1596092,4.34,3.88,5.0
3523113,98026,27,6076,561,0.0,4.12,6349,0,30004,30004,0,2903,1703892,4.33,4.45,5.0
3523143,78155,43,5977,738,0.0,4.07,6777,0,30008,30008,0,2903,1563932,4.33,4.31,5.0
3523155,32320,22,5867,990,0.0,4.0,6007,0,30003,30003,0,2966,1636692,4.34,4.13,5.0
3523173,20676,55,5926,1519,0.0,3.84,6015,0,30005,30005,0,2934,1548492,4.33,3.76,5.0
3523176,85824,48,6018,816,0.0,4.05,6377,0,30004,30004,0,2903,1568252,4.33,4.25,5.0
3523183,9204,69,6138,2778,0.0,3.46,6089,0,30005,30005,0,2934,1555492,4.33,3.03,5.0
3523194,32286,64,6031,1369,0.0,3.88,6058,0,30006,30006,0,2903,1622692,4.33,3.86,5.0
3523197,19891,49,5884,1534,0.0,3.84,5863,0,30012,30012,0,2966,1583993,4.34,3.75,5.0
3523198,16736,34,6233,1251,0.0,3.92,6370,0,30006,30006,0,2934,1553852,4.33,3.94,5.0
3523203,29796,23,6085,987,0.0,4.0,6093,0,30003,30003,0,2966,1570892,4.34,4.13,5.0
3523206,54534,65,5814,1162,0.0,3.95,6143,0,30004,30004,0,2966,1630032,4.34,4.0,5.0
3523215,60923,29,5787,706,0.0,4.09,6121,0,30009,30009,0,2966,1633944,4.34,4.34,5.0
3523217,20500,49,5542,1584,0.0,3.82,5669,0,30004,30004,0,2966,1567892,4.34,3.72,5.0
3523226,18409,66,6088,1653,0.0,3.8,6075,0,30007,30007,0,2934,1605892,4.33,3.68,5.0
3523232,83100,32,6168,643,0.0,4.1,6700,0,30010,30010,0,2903,1555292,4.33,4.38,5.0
3523237,72310,78,6159,1410,0.0,3.87,6334,0,30020,30020,0,2966,1610639,4.34,3.83,5.0
3523256,28218,46,5857,1066,0.0,3.98,6064,0,30002,30002,0,2966,1585636,4.34,4.07,5.0
3523261,29830,22,5873,1050,0.0,3.98,5999,0,30004,30004,0,2966,1583492,4.34,4.08,5.0
3523274,54433,69,5761,1300,0.0,3.9,6010,0,30006,30006,0,2903,1580787,4.33,3.91,5.0
3523280,37401,45,5798,957,0.0,4.0,6050,0,30005,30005,0,2903,1592678,4.33,4.15,5.0
3523282,82600,72,5550,1007,0.0,3.99,5757,0,30008,30008,0,2966,1684892,4.34,4.11,5.0
3523287,26923,98,5994,3194,0.017,3.19,5853,498,29506,30004,1,2934,1560592,4.33,2.82,4.66
3523295,31062,45,5795,1002,0.0,4.0,6010,0,30003,30003,0,2966,1574859,4.34,4.12,5.0
3523296,56571,31,6099,731,0.0,4.07,6413,0,30009,30009,0,2903,1556732,4.33,4.32,5.0
3523298,73411,63,5385,917,0.0,4.02,5563,0,30005,30005,0,2966,1660192,4.34,4.18,5.0
3523304,39200,94,6000,2260,0.007,3.56,5916,194,29809,30003,1,2966,1597792,4.34,3.31,4.86
3523310,53328,45,6102,852,0.0,4.04,6404,0,30003,30003,0,2903,1580692,4.33,4.23,5.0
3523312,27168,23,5872,978,0.0,4.0,6019,0,30004,30004,0,2966,1591892,4.34,4.13,5.0
3523313,43555,72,6095,1195,0.0,3.93,6363,0,30013,30013,0,2903,1541492,4.33,3.98,5.0
3523336,57138,60,5940,1301,0.0,3.91,6138,0,30006,30006,0,2966,1608496,4.34,3.91,5.0
3523338,23040,68,6398,1964,0.0,3.7,6309,0,30007,30007,0,2934,1545458,4.33,3.48,5.0
3523345,22039,56,5668,1327,0.0,3.89,5671,0,30005,30005,0,2903,1549692,4.33,3.89,5.0
3523346,75840,41,6941,717,0.0,4.08,7470,0,30010,30010,0,2903,1530812,4.33,4.33,5.0
3523354,37520,59,5714,1279,0.0,3.91,5862,0,30005,30005,0,2934,1636692,4.33,3.92,5.0
3523357,25639,68,5679,1377,0.0,3.88,5704,0,30003,30003,0,2934,1539292,4.33,3.86,5.0
3523363,24452,63,6188,1717,0.0,3.78,6246,0,30003,30003,0,2966,1589596,4.34,3.63,5.0
3523379,26212,62,6192,1565,0.0,3.82,6304,0,30010,30010,0,2903,1573758,4.33,3.73,5.0
3523404,19912,38,6279,1112,0.0,3.96,6334,0,30007,30007,0,2966,1576892,4.34,4.04,5.0
3523387,25252,58,6351,1256,0.0,3.92,6409,0,30003,30003,0,2934,1542892,4.33,3.94,5.0
3523389,40136,40,5832,1105,0.0,3.96,5846,0,30007,30007,0,2966,1593976,4.34,4.04,5.0
3523402,32514,62,6180,1331,0.0,3.89,6325,0,30002,30002,0,2903,1537758,4.33,3.89,5.0
3523412,32960,45,6101,1008,0.0,3.99,6158,0,30023,30023,0,2903,1531759,4.33,4.11,5.0
3523421,55251,36,6736,738,0.0,4.07,7067,0,30050,30050,0,2903,1602812,4.33,4.31,5.0
3523432,28217,56,5667,1225,0.0,3.92,5715,0,30017,30017,0,2903,1555201,4.33,3.96,5.0
3523445,13461,62,6252,1740,0.0,3.77,6335,0,30002,30002,0,2934,1548492,4.33,3.62,5.0
3523450,31382,46,5702,1348,0.0,3.89,5811,0,30006,30006,0,2966,1570176,4.34,3.88,5.0
3523453,28080,60,5641,1253,0.0,3.92,5720,0,30010,30010,0,2934,1565793,4.33,3.94,5.0
3523454,44256,50,5836,982,0.0,4.0,6080,0,30004,30004,0,2966,1597492,4.34,4.13,5.0
3523462,31843,62,6183,1573,0.0,3.82,6257,0,30003,30003,0,2966,1569436,4.34,3.73,5.0
3523472,74556,54,6299,911,0.0,4.02,6780,0,30002,30002,0,2966,1639492,4.34,4.18,5.0
3523476,94992,32,6730,633,0.0,4.1,6769,0,30003,30003,0,2903,1722092,4.33,4.39,5.0
3523477,47187,30,6181,756,0.0,4.07,6374,0,30035,30035,0,2966,1598492,4.34,4.3,5.0
3523484,14000,72,6409,1928,0.0,3.71,6366,0,30008,30008,0,2903,1534492,4.33,3.5,5.0
3523491,84160,44,6091,722,0.0,4.08,6764,0,30013,30013,0,2903,1595612,4.33,4.32,5.0
3523494,47577,71,6175,1425,0.0,3.87,6327,0,30005,30005,0,2934,1565118,4.33,3.82,5.0
3523510,27787,55,6338,1365,0.0,3.88,6354,0,30006,30006,0,2903,1547838,4.33,3.86,5.0
3523513,15640,60,6231,1925,0.0,3.72,6277,0,30005,30005,0,2934,1547092,4.33,3.51,5.0
3523515,81004,33,5891,667,0.0,4.09,5930,0,30010,30010,0,2903,1625144,4.33,4.37,5.0
3523530,90698,25,6504,651,0.0,4.1,6555,0,30011,30011,0,2934,1750092,4.33,4.38,5.0
3523532,38838,32,6156,837,0.0,4.04,6366,0,30011,30011,0,2903,1553852,4.33,4.24,5.0
3523533,86384,53,6093,875,0.0,4.03,6672,0,30003,30003,0,2966,1610092,4.34,4.21,5.0
3523534,21405,52,5984,1646,0.0,3.8,5950,0,30003,30003,0,2966,1586092,4.34,3.68,5.0
3523536,22704,60,6477,2031,0.0,3.68,6356,0,30004,30004,0,2903,1539440,4.33,3.44,5.0
3523539,48396,34,5478,762,0.0,4.06,5693,0,30006,30006,0,2903,1527592,4.33,4.29,5.0
3523552,47531,80,6028,1982,0.0,3.7,5937,0,30004,30004,0,2966,1571792,4.34,3.47,5.0
3523558,45390,26,6120,917,0.0,4.02,6120,0,30006,30006,0,2903,1561152,4.33,4.18,5.0
3523572,21094,45,6035,1483,0.0,3.85,6009,0,30018,30018,0,2934,1580892,4.33,3.79,5.0
3523577,57040,31,6034,727,0.0,4.07,6371,0,30010,30010,0,2903,1582652,4.33,4.32,5.0
3523580,50184,47,6152,900,0.0,4.03,6133,0,30004,30004,0,2966,1566035,4.34,4.19,5.0
3523592,10759,98,5786,2613,0.0,3.51,5681,0,30004,30004,0,2903,1537992,4.33,3.11,5.0
3523598,20502,64,5985,1631,0.0,3.8,5969,0,30029,30029,0,2903,1580892,4.33,3.69,5.0
3523599,43859,48,5867,926,0.0,4.02,6086,0,30003,30003,0,2966,1603835,4.34,4.17,5.0
3523604,39312,34,5489,986,0.0,4.0,5617,0,30005,30005,0,2903,1545792,4.33,4.13,5.0
3523605,22275,30,5481,1060,0.0,3.98,5585,0,30004,30004,0,2966,1568252,4.34,4.08,5.0
3523620,21921,34,5421,1080,0.0,3.97,5575,0,30002,30002,0,2903,1560092,4.33,4.06,5.0
3523638,16148,43,4341,1545,0.0,3.83,4309,0,30007,30007,0,2966,1576992,4.34,3.74,5.0
3523641,56846,100,6107,1968,0.0,3.7,5993,0,30005,30005,0,2934,1809692,4.33,3.48,5.0
3523650,57932,67,6362,1235,0.0,3.93,6566,0,30010,30010,0,2966,1618652,4.34,3.95,5.0
3523666,35666,22,9365,792,0.0,4.06,9356,1,30012,30013,1,2966,1591892,4.34,4.27,5.0
3523660,42000,39,5505,903,0.0,4.03,5619,0,30017,30017,0,2966,1563992,4.34,4.19,5.0
3523672,59370,53,5967,966,0.0,4.0,5981,0,30006,30006,0,2903,1556192,4.33,4.14,5.0
3523676,90892,53,6194,843,0.0,4.04,6883,0,30009,30009,0,2966,1675892,4.34,4.23,5.0
3523679,41234,46,5812,976,0.0,4.0,6065,0,30002,30002,0,2966,1668892,4.34,4.14,5.0
3523690,84289,25,6487,561,0.0,4.12,6533,0,30021,30021,0,2903,1618492,4.33,4.45,5.0
3523694,40826,46,6062,959,0.0,4.0,6093,0,30003,30003,0,2903,1595606,4.33,4.15,5.0
3523695,34023,33,5473,907,0.0,4.02,5622,0,30015,30015,0,2966,1588692,4.34,4.19,5.0
3523696,26815,36,5542,1029,0.0,3.98,5610,0,30098,30098,0,2934,1549692,4.33,4.1,5.0
3523710,52908,32,5486,876,0.0,4.03,5839,0,30034,30034,0,2903,1552292,4.33,4.21,5.0
3523713,38543,40,6198,845,0.0,4.04,6372,0,30009,30009,0,2966,1598492,4.34,4.23,5.0
3523717,59277,70,6045,1273,0.0,3.91,6353,0,30012,30012,0,2934,1604252,4.33,3.93,5.0
3523718,77871,24,6098,656,0.0,4.1,6450,0,30010,30010,0,2934,1729092,4.33,4.37,5.0
3523734,48461,41,5887,853,0.0,4.04,6162,0,30004,30004,0,2934,1563932,4.33,4.23,5.0
3523735,76562,51,6527,840,0.0,4.04,6680,0,30005,30005,0,2966,1622692,4.34,4.24,5.0
3523743,65351,51,6132,841,0.0,4.04,6503,0,30004,30004,0,2934,1556892,4.33,4.23,5.0
3523750,19552,64,6079,1698,0.0,3.79,6011,0,30006,30006,0,2966,1585532,4.34,3.65,5.0
3523755,74928,30,6568,741,0.0,4.07,6601,0,30033,30033,0,2903,1568631,4.33,4.31,5.0
3523756,44837,97,6081,2313,0.0,3.6,5932,0,30002,30002,0,2903,1532792,4.33,3.28,5.0
3523768,60536,70,6258,1262,0.0,3.91,6529,0,30004,30004,0,2934,1601372,4.33,3.93,5.0
3523769,57942,33,4933,886,0.0,4.03,5760,0,30025,30025,0,2934,1714792,4.33,4.2,5.0
3523778,49622,100,5776,2018,0.0,3.69,5816,0,30011,30011,0,2903,1539792,4.33,3.45,5.0
3523779,91501,53,6450,858,0.0,4.04,6560,0,30009,30009,0,2966,1735275,4.34,4.22,5.0
3523786,26547,55,5550,1233,0.0,3.92,5744,0,30002,30002,0,2934,1556192,4.33,3.95,5.0
3523793,13643,67,6245,2161,0.0,3.65,6252,0,30007,30007,0,2934,1554092,4.33,3.37,5.0
3523794,57719,79,5766,1646,0.0,3.8,5848,0,30004,30004,0,2966,1588692,4.34,3.68,5.0
3523795,23287,67,6221,1849,0.0,3.74,6252,0,30003,30003,0,2966,1570876,4.34,3.55,5.0
3523807,79153,32,6079,713,0.0,4.08,6133,0,30005,30005,0,2903,1681532,4.33,4.33,5.0
3523817,87258,43,6598,752,0.0,4.07,7002,0,30014,30014,0,2903,1642292,4.33,4.3,5.0
3523828,44171,48,6129,936,0.0,4.02,6107,0,30003,30003,0,2966,1598892,4.34,4.16,5.0
3523831,18705,76,6165,1896,0.0,3.72,6272,0,30005,30005,0,2903,1527932,4.33,3.52,5.0
3523840,57972,80,5676,1789,0.0,3.76,5780,0,30007,30007,0,2966,1757692,4.34,3.59,5.0
3523842,12487,59,5564,5257,0.0,2.74,5128,0,30005,30005,0,2903,1548196,4.33,2.0,5.0
3523845,12487,59,5564,5257,0.0,2.74,5128,0,30005,30005,0,2903,1548196,4.33,2.0,5.0
3523846,47105,47,5798,929,0.0,4.01,6056,0,30003,30003,0,2903,1577493,4.33,4.17,5.0
3523850,36534,75,6129,1437,0.0,3.86,6316,0,30007,30007,0,2903,1582652,4.33,3.82,5.0
3523875,23512,58,5693,1432,0.0,3.87,5662,0,30040,30040,0,2966,1632112,4.34,3.82,5.0
3523878,38095,66,6132,1333,0.0,3.9,6290,0,30004,30004,0,2966,1707676,4.34,3.89,5.0
3523882,57600,71,6404,1271,0.0,3.91,6711,0,30004,30004,0,2903,1607132,4.33,3.93,5.0
3523884,62301,31,5711,803,0.0,4.05,5910,0,30022,30022,0,2934,1654992,4.33,4.26,5.0
3523885,72576,49,5731,884,0.0,4.03,6065,0,30003,30003,0,2903,1553566,4.33,4.2,5.0
3523886,91218,54,6374,841,0.0,4.04,7043,0,30007,30007,0,2966,1590492,4.34,4.23,5.0
3523888,41328,103,5857,2094,0.0,3.67,5918,0,30002,30002,0,2934,1592592,4.33,3.41,5.0
3523893,23062,61,4016,1524,0.0,3.84,4255,0,30005,30005,0,2934,1539452,4.33,3.76,5.0
3523894,89600,28,6443,564,0.0,4.13,6487,0,30005,30005,0,2934,1637180,4.33,4.45,5.0
3523919,49939,79,5965,2047,0.0,3.68,5876,0,30001,30001,0,2966,1599092,4.34,3.43,5.0
3523928,34087,57,5590,1256,0.0,3.91,5754,0,30028,30028,0,2903,1607134,4.33,3.94,5.0
3523931,37406,49,6422,1023,0.0,3.99,6595,0,30002,30002,0,2934,1570892,4.33,4.1,5.0
3523932,11718,56,6237,2066,0.0,3.67,6252,0,30004,30004,0,2934,1549892,4.33,3.42,5.0
3523948,17171,74,6090,3388,0.0,3.28,5928,0,30005,30005,0,2966,1565116,4.34,2.73,5.0
3523953,63893,49,6018,816,0.0,4.05,6419,0,30011,30011,0,2934,1619892,4.33,4.25,5.0
3523964,24300,35,5604,1276,0.0,3.91,5621,0,30011,30011,0,2966,1578292,4.34,3.92,5.0
3523966,32853,78,6238,1760,0.0,3.77,6303,0,30004,30004,0,2934,1575198,4.33,3.61,5.0
3523988,57552,61,6030,977,0.0,4.0,6084,0,30004,30004,0,2903,1528326,4.33,4.13,5.0
3523993,45462,36,5632,887,0.0,4.03,5945,0,30015,30015,0,2934,1552292,4.33,4.2,5.0
3524001,31733,22,6091,881,0.0,4.03,6095,0,30005,30005,0,2966,1566692,4.34,4.2,5.0
3524006,46913,59,6085,1016,0.0,3.99,6093,0,30004,30004,0,2903,1573717,4.33,4.11,5.0
3524007,19938,58,6193,1491,0.0,3.85,6196,0,30021,30021,0,2934,1548092,4.33,3.78,5.0
3524009,26203,30,5451,1117,0.0,3.96,5563,0,30013,30013,0,2966,1571792,4.34,4.03,5.0
3524018,88746,55,6792,855,0.0,4.04,7231,0,30004,30004,0,2966,1629692,4.34,4.22,5.0
3524022,9112,68,5216,3060,0.0,3.38,5172,0,30004,30004,0,2903,1541037,4.33,2.89,5.0
3524024,47344,32,5168,860,0.0,4.04,5786,0,30015,30015,0,2934,1587392,4.33,4.22,5.0
3524033,40015,54,5417,1065,0.0,3.97,5710,0,30004,30004,0,2934,1554892,4.33,4.07,5.0
3524036,54780,34,5315,833,0.0,4.04,5674,0,30016,30016,0,2934,1554892,4.33,4.24,5.0
3524042,19314,35,6183,1378,0.0,3.88,6165,0,30007,30007,0,2934,1572292,4.33,3.86,5.0
3524050,23853,31,5393,1029,0.0,3.99,5543,0,30006,30006,0,2966,1622492,4.34,4.1,5.0
3524055,67308,48,6101,811,0.0,4.05,6466,0,30017,30017,0,2934,1569492,4.33,4.26,5.0
3524056,41362,22,6154,696,0.0,4.09,6172,0,30007,30007,0,2966,1603132,4.34,4.34,5.0
3524065,48014,55,5979,1015,0.0,3.99,6226,0,30005,30005,0,2934,1547092,4.33,4.11,5.0
3524083,42471,48,6651,979,0.0,4.0,6804,0,30019,30019,0,2934,1549892,4.33,4.13,5.0
3524093,86414,45,6347,786,0.0,4.06,6779,0,30004,30004,0,2903,1591892,4.33,4.28,5.0
3524104,91323,56,6796,887,0.0,4.03,6831,0,30009,30009,0,2966,1744492,4.34,4.2,5.0
3524110,101116,29,6196,587,0.0,4.12,6484,0,30004,30004,0,2903,1822892,4.33,4.43,5.0
3524131,56103,55,5658,1032,0.0,3.98,5877,0,30013,30013,0,2934,1544292,4.33,4.1,5.0
3524135,21969,52,5792,1355,0.0,3.89,5955,0,30003,30003,0,2966,1587692,4.34,3.87,5.0
3524145,5100,97,5839,4677,0.037,2.57,5711,1078,28924,30002,1,2903,1544492,4.33,2.2,4.26
3524147,5100,97,5839,4677,0.037,2.57,5711,1078,28924,30002,1,2903,1544492,4.33,2.2,4.26
3524149,93079,43,6270,732,0.0,4.07,6979,0,30019,30019,0,2903,1666092,4.33,4.32,5.0
3524150,32819,43,5460,961,0.0,4.0,5572,0,30025,30025,0,2903,1570492,4.33,4.15,5.0
3524152,59876,53,5925,883,0.0,4.03,6168,0,30006,30006,0,2903,1554839,4.33,4.2,5.0
3524159,39000,99,6025,2154,0.0,3.65,5917,0,30003,30003,0,2934,1551492,4.33,3.37,5.0
3524170,49940,99,6004,2004,0.0,3.69,5898,0,30003,30003,0,2934,1587392,4.33,3.46,5.0
3524171,50454,49,6327,876,0.0,4.03,6436,0,30012,30012,0,2934,1559692,4.33,4.21,5.0
3524187,47216,41,5436,820,0.0,4.05,5675,0,30011,30011,0,2934,1554892,4.33,4.25,5.0
3524190,78023,25,6766,596,0.0,4.11,6787,0,30004,30004,0,2903,1647892,4.33,4.42,5.0
3524195,56160,79,5707,1679,0.0,3.79,5799,0,30006,30006,0,2966,1619892,4.34,3.66,5.0
3524196,71568,49,5942,853,0.0,4.04,6177,0,30007,30007,0,2903,1605791,4.33,4.23,5.0
3524202,20290,37,4573,1356,0.0,3.88,4577,0,30006,30006,0,2903,1553592,4.33,3.87,5.0
3524235,80968,48,6351,846,0.0,4.04,6766,0,30006,30006,0,2903,1594423,4.33,4.23,5.0
3524240,44071,75,5522,1272,0.0,3.91,5606,0,30011,30011,0,2903,1612092,4.33,3.93,5.0
3524248,50968,29,5819,651,0.0,4.1,6102,0,30004,30004,0,2903,1528892,4.33,4.38,5.0
3524255,47584,80,5974,1693,0.0,3.79,5907,0,30002,30002,0,2966,1569192,4.34,3.65,5.0
3524268,90240,58,6398,1000,0.0,3.99,6688,0,30015,30015,0,2934,1720039,4.33,4.12,5.0
3524269,29757,75,5643,1271,0.0,3.91,5744,0,30008,30008,0,2934,1542550,4.33,3.93,5.0
3524270,20877,22,5869,1066,0.0,3.98,5999,0,30002,30002,0,2966,1569492,4.34,4.07,5.0
3524286,53523,48,6208,934,0.0,4.01,6534,0,30003,30003,0,2903,1661932,4.33,4.17,5.0
3524290,38010,79,5704,2031,0.0,3.69,5755,0,30003,30003,0,2966,1610792,4.34,3.44,5.0
3524306,66221,50,6137,813,0.0,4.05,6575,0,30006,30006,0,2934,1597492,4.33,4.26,5.0
3524300,85970,49,6281,836,0.0,4.04,6782,0,30016,30016,0,2903,1608039,4.33,4.24,5.0
3524301,79427,58,6233,939,0.0,4.01,6208,0,30004,30004,0,2966,1625591,4.34,4.16,5.0
3524304,46255,62,5399,1025,0.0,3.99,5631,0,30016,30016,0,2934,1593892,4.33,4.1,5.0
3524314,65144,46,6254,838,0.0,4.04,6398,0,30006,30006,0,2903,1556932,4.33,4.24,5.0
3524316,36664,98,5734,2325,0.0,3.59,5757,0,30009,30009,0,2903,1534092,4.33,3.27,5.0
3524321,83005,70,6020,960,0.0,4.01,6507,0,30006,30006,0,2966,1569492,4.34,4.15,5.0
3524341,53709,47,6159,844,0.0,4.04,6466,0,30003,30003,0,2934,1571392,4.33,4.23,5.0
3524342,90807,22,6363,581,0.0,4.12,6641,0,30003,30003,0,2934,1641507,4.33,4.43,5.0
3524344,3912,97,5659,7116,0.021,2.05,5528,612,29391,30003,1,2903,1535392,4.33,1.49,4.58
3524358,88785,28,6296,568,0.0,4.12,6314,0,30005,30005,0,2934,1622692,4.33,4.44,5.0
3524372,44291,26,6450,778,0.0,4.06,6462,0,30005,30005,0,2903,1532322,4.33,4.28,5.0
3524384,17435,96,5546,2306,0.0,3.6,5586,0,30004,30004,0,2903,1534092,4.33,3.28,5.0
3524385,83294,54,6989,863,0.0,4.04,7442,0,30008,30008,0,2966,1590993,4.34,4.22,5.0
3524394,4990,97,5782,5784,0.0,2.59,5362,0,30007,30007,0,2903,1527592,4.33,1.84,5.0
3524403,29507,47,6137,1125,0.0,3.96,6114,0,30004,30004,0,2966,1577276,4.34,4.03,5.0
3524410,42432,78,5716,2116,0.0,3.66,5732,0,30004,30004,0,2966,1612092,4.34,3.39,5.0
3524413,57755,71,5398,1067,0.0,3.98,5544,0,30018,30018,0,2966,1682949,4.34,4.07,5.0
3524422,44000,97,5998,2240,0.0,3.62,5868,0,30002,30002,0,2903,1582850,4.33,3.32,5.0
3524423,75213,26,6346,570,0.0,4.12,6424,0,30005,30005,0,2903,1576492,4.33,4.44,5.0
3524441,80059,57,6205,879,0.0,4.03,6829,0,30015,30015,0,2966,1570892,4.34,4.21,5.0
3524443,28439,107,5794,2474,0.0,3.55,5788,0,30005,30005,0,2966,1569492,4.34,3.19,5.0
3524461,27289,44,6075,1070,0.0,3.97,6105,0,30005,30005,0,2934,1556892,4.33,4.07,5.0
3524468,56785,26,5889,612,0.0,4.11,6116,0,30002,30002,0,2934,1540708,4.33,4.41,5.0
3524469,47411,97,5989,2232,0.0,3.62,5853,0,30008,30008,0,2903,1535392,4.33,3.33,5.0
3524476,70608,48,5897,793,0.0,4.06,6423,0,30013,30013,0,2934,1611544,4.33,4.27,5.0
3524479,80249,28,6560,614,0.0,4.11,6597,0,30006,30006,0,2903,1653492,4.33,4.41,5.0
3524485,44053,39,5838,1128,0.0,3.96,5892,0,30005,30005,0,2966,1584892,4.34,4.03,5.0
3524489,55894,50,6081,858,0.0,4.04,6420,0,30007,30007,0,2934,1654892,4.33,4.22,5.0
3524493,36017,65,6012,1330,0.0,3.89,5992,0,30005,30005,0,2903,1564479,4.33,3.89,5.0
3524500,22421,66,6089,1437,0.0,3.86,6055,0,30002,30002,0,2966,1573692,4.34,3.82,5.0
3524506,32812,70,6025,1396,0.0,3.87,6039,0,30004,30004,0,2934,1558999,4.33,3.84,5.0
3524514,43525,97,5708,2041,0.0,3.68,5743,0,30003,30003,0,2903,1561392,4.33,3.44,5.0
3524521,20211,41,4724,1311,0.0,3.9,4853,0,30025,30025,0,2966,1592592,4.34,3.9,5.0
3524527,52102,79,5971,1712,0.0,3.78,5884,0,30003,30003,0,2966,1566592,4.34,3.64,5.0
3524534,24950,48,6107,1161,0.0,3.94,6090,0,30023,30023,0,2903,1546358,4.33,4.0,5.0
3524540,48173,79,5681,2067,0.0,3.68,5703,0,30005,30005,0,2966,1566592,4.34,3.42,5.0
3524545,23893,56,5864,1537,0.0,3.83,5993,0,30002,30002,0,2966,1613460,4.34,3.75,5.0
3524560,81147,23,6283,606,0.0,4.11,6396,0,30005,30005,0,2934,1702492,4.33,4.41,5.0
3524561,38325,98,6006,2449,0.0,3.56,5863,0,30006,30006,0,2903,1605592,4.33,3.2,5.0
3524568,93263,45,6024,765,0.0,4.06,6668,0,30004,30004,0,2903,1633892,4.33,4.29,5.0
3524574,79735,25,6774,597,0.0,4.11,6797,0,30003,30003,0,2903,1586292,4.33,4.42,5.0
3524577,42925,97,5964,2041,0.0,3.68,5857,0,30002,30002,0,2903,1536692,4.33,3.44,5.0
3524598,37822,74,9915,1339,0.0,3.89,9855,0,30012,30012,0,2934,1634519,4.33,3.88,5.0
3524600,69357,50,5883,811,0.0,4.05,6425,0,30004,30004,0,2934,1643692,4.33,4.26,5.0
3524625,42863,101,6020,2133,0.0,3.65,5902,0,30006,30006,0,2934,1560092,4.33,3.38,5.0
